error,ecdf
0.21218057,0.022222222222222223
0.3588531,0.044444444444444446
0.35936815,0.06666666666666667
0.4460185,0.08888888888888889
0.4604166,0.1111111111111111
0.68348444,0.13333333333333333
0.7254754,0.15555555555555556
0.75706863,0.17777777777777778
0.88919985,0.2
0.9882786,0.2222222222222222
1.0049745,0.24444444444444444
1.0376356,0.26666666666666666
1.2141715,0.28888888888888886
1.3257756,0.3111111111111111
1.4706106,0.3333333333333333
1.5181776,0.35555555555555557
1.5598196,0.37777777777777777
1.6125158,0.4
1.6404594,0.4222222222222222
1.7626864,0.4444444444444444
1.7661203,0.4666666666666667
1.7926075,0.4888888888888889
1.8194327,0.5111111111111111
1.9585116,0.5333333333333333
2.0102007,0.5555555555555556
2.0195067,0.5777777777777777
2.0482252,0.6
2.09659,0.6222222222222222
2.3761601,0.6444444444444445
2.3764164,0.6666666666666666
2.4993324,0.6888888888888889
2.5166574,0.7111111111111111
2.5686674,0.7333333333333333
2.7842877,0.7555555555555555
2.9177182,0.7777777777777778
3.2132497,0.8
3.3420644,0.8222222222222222
3.581982,0.8444444444444444
3.5988696,0.8666666666666667
3.69713,0.8888888888888888
3.7932737,0.9111111111111111
4.8047447,0.9333333333333333
5.0855317,0.9555555555555556
5.416486,0.9777777777777777
6.592364,1.0
