x,y,wifi_rssi1,wifi_rssi2,wifi_rssi3,wifi_rssi4,wifi_rssi5,wifi_rssi6,wifi_rssi7,wifi_rssi8,ble_rssi1,ble_rssi2,ble_rssi3,ble_rssi4,ble_rssi5,ble_rssi6,ble_rssi7,ble_rssi8
12,5,-68.66494929,-62.56930213,-72.05169872,-72.51501009,-51.89138851,-59.03418941,-55.92753168,-64.72697361,-74.56455577,-66.96758111,-66.60585144,-80.11335231,-51.97006888,-66.62601169,-56.83739969,-63.80882018
12,6,-67.40930281,-60.1650382,-68.117145,-74.20522314,-56.95708373,-57.92580687,-60.54164114,-60.79816327,-67.84764709,-64.78363958,-65.66464409,-77.4339993,-55.25384507,-62.75704703,-57.19731057,-59.6370672
12,7,-69.39816071,-66.72778283,-65.62932672,-75.71872231,-54.28184367,-59.85734992,-60.78517681,-64.84145672,-75.6735194,-67.60003884,-64.81073048,-67.26922434,-51.9915094,-64.63829631,-56.9917399,-62.84777961
12,8,-68.06567985,-64.62251081,-66.79965198,-67.21699674,-53.31148752,-59.82862426,-67.96608787,-60.39012906,-70.25352572,-64.54848622,-61.24223271,-72.68924123,-51.22945161,-63.22246416,-59.14593359,-60.40299413
12,10,-71.6922801,-70.17608994,-58.8768656,-65.75653621,-58.66638781,-61.83202293,-58.43350662,-60.44346942,-69.42676812,-71.61683956,-59.08407651,-68.28413584,-60.58335484,-63.23420606,-59.01971788,-61.04239794
12,11,-72.00124314,-59.42942653,-60.67827684,-66.17594111,-58.97312847,-63.9908936,-64.64725156,-62.06526296,-72.18268735,-63.69379577,-59.86170801,-68.71953335,-68.31990598,-64.71811532,-60.13510834,-63.33051732
12,12,-70.86648655,-65.48896346,-60.45929474,-65.25991414,-59.92958033,-66.58228946,-63.07108918,-64.82414466,-72.65954443,-65.24721931,-59.66374577,-71.04190113,-60.30293071,-66.32046898,-64.03582419,-65.79165805
12,13,-74.04586553,-60.40744521,-54.61636096,-65.05185929,-62.99884053,-68.471508,-60.23903023,-62.46385887,-75.55564806,-65.74450912,-55.12374789,-76.70509133,-65.85203473,-71.21040141,-57.95471403,-67.81552377
12,14,-69.75585261,-64.39740883,-63.74851537,-65.55212644,-62.16067068,-68.67314632,-58.84218723,-62.10478039,-72.67671463,-61.96112759,-57.18073467,-72.12481746,-62.38726582,-69.8323711,-59.69179343,-66.28028562
12,15,-67.23200398,-63.05760964,-61.64216313,-65.29832065,-58.68138286,-100.0,-59.09705444,-69.33372274,-70.3110449,-59.28603702,-54.83748012,-66.61513713,-58.89793086,-68.04873586,-60.27679239,-62.7066184
