error
2.3895838
3.8059726
4.0464835
6.4621015
2.6379163
1.5737994
1.639199
0.7279394
1.308968
2.3410864
0.49264055
0.7153365
1.422559
0.9323939
2.360445
2.142192
3.3534262
1.5217206
0.75688916
2.4335344
2.9542353
1.2737156
2.541289
3.4996393
3.3033416
1.6077644
5.640564
1.6170323
1.9526087
3.4069397
0.7080554
0.42124656
1.2713174
1.3796458
1.2900715
0.70801544
1.0557324
3.580046
1.4156947
2.2557535
0.21640481
3.8172324
4.307568
2.9992993
1.767129
