error,ecdf
0.3216273,0.022222222222222223
1.4432306,0.044444444444444446
2.29625,0.06666666666666667
3.6120985,0.08888888888888889
3.6664739,0.1111111111111111
3.6738195,0.13333333333333333
3.7175958,0.15555555555555556
3.959863,0.17777777777777778
3.962142,0.2
4.124243,0.2222222222222222
4.5882745,0.24444444444444444
4.834189,0.26666666666666666
5.040495,0.28888888888888886
5.3281703,0.3111111111111111
5.370586,0.3333333333333333
5.453094,0.35555555555555557
5.537383,0.37777777777777777
5.5499125,0.4
5.5941086,0.4222222222222222
5.6578474,0.4444444444444444
5.7163863,0.4666666666666667
6.1022863,0.4888888888888889
6.157781,0.5111111111111111
6.3227696,0.5333333333333333
6.3898873,0.5555555555555556
6.4854283,0.5777777777777777
6.659702,0.6
7.0468473,0.6222222222222222
7.1087313,0.6444444444444445
7.1664577,0.6666666666666666
7.3285265,0.6888888888888889
7.3992605,0.7111111111111111
7.4237995,0.7333333333333333
7.7566223,0.7555555555555555
7.8617578,0.7777777777777778
7.923212,0.8
8.077523,0.8222222222222222
8.697061,0.8444444444444444
9.2522,0.8666666666666667
9.261693,0.8888888888888888
9.340509,0.9111111111111111
9.437702,0.9333333333333333
9.664418,0.9555555555555556
10.410467,0.9777777777777777
10.531457,1.0
