Error_m,ECDF
0.31099167071083306,0.0625
0.5500303585186045,0.125
0.6608693934842736,0.1875
0.7594824496611022,0.25
1.2600091482142413,0.3125
1.3017541246913857,0.375
1.304552742991196,0.4375
1.3199086159560225,0.5
1.5928908834048798,0.5625
1.641192751620839,0.625
1.669197489413266,0.6875
1.690543951242965,0.75
1.817441266048063,0.8125
2.081523319927474,0.875
2.2126210600776726,0.9375
2.399843824573111,1.0
