Error_m,ECDF
0.76686383808734,0.0625
0.8240381136712392,0.125
0.8454491168098179,0.1875
0.8989682030129895,0.25
0.9994553945221267,0.3125
1.0049077201562904,0.375
1.1054756636836955,0.4375
1.1337389280172323,0.5
1.5605581176424033,0.5625
1.6240905329229887,0.625
1.8558867654405171,0.6875
1.9656089900481448,0.75
2.0791454644344283,0.8125
2.0827298596539148,0.875
2.294190505782077,0.9375
2.464973802844101,1.0
