Error_m,ECDF
0.8548337547632786,0.0625
0.9781876209929853,0.125
1.1577789907968619,0.1875
1.2497282720301586,0.25
1.3519222652711542,0.3125
1.4106381054197887,0.375
1.4724001056660683,0.4375
1.5358498500077562,0.5
1.6083038439430282,0.5625
1.8378508997127654,0.625
1.9653053424159421,0.6875
1.9952538358958425,0.75
2.0027254348017642,0.8125
2.4862064818818532,0.875
2.679633488759764,0.9375
3.0514275246930525,1.0
