1.6997
1.7717
1.5723
1.6997
1.5811
1.5811
0.68718
1.1785
0.84984
0.37268
1.9508
0.84984
0.89753
1.2134
2.6874
0.37268
1.8409
0.83333
0.37268
0.84984
4.7376
1.118
1.4337
0.16667
2.6034
0.68718
0.60093
0.2357
0.2357
1.5366
0.97183
0.2357
0.60093
0.60093
1.0138
0.16667
0.52705
1.5811
0.97183
0.68718
0.52705
0.84984
0.2357
0.97183
0.83333
