1.3744
2.2669
2.0344
1.3744
2.0138
1.5092
0.68718
0.70711
0.84984
1.0138
0.68718
1.4337
0.89753
1.5366
2.7487
1.3437
4.8591
1.3017
1.424
1.5811
2.848
1.118
0.52705
0.68718
3
0.89753
1.8634
0.84984
0.2357
2.4777
0.84984
1.1785
1.3017
0.16667
0.83333
1.3437
0.97183
1.5811
1.4337
0.68718
0.52705
0.84984
0.52705
1.1785
1.118
